timestamp,user_id,session_id,task_index,skill,task_id,difficulty_before,difficulty_after,delta,answer_type,question,answer,user_answer,is_correct,time_taken,expected_time,p_correct
2026-01-24T17:18:12.144533,test_user,1bdecece-f91e-4dec-85f1-79e222798634,10,numerical,NUM-NEARBOUNDARY-30,30,32,2,integer,What is 2037 + 2016?,4053,4053,1,8.547440767288208,8.197239790719218,0.42068946006112257
2026-01-24T17:18:25.000112,test_user,1bdecece-f91e-4dec-85f1-79e222798634,11,logical,LOG-IMP-32-8-7,32,34,2,yesno,"C is True.
B is True.
If E is True, then F is True.
If E is True, then D is True.
If G is True, then F is True.
If B is True, then C is True.
If C is True, then G is True.
If H is True, then C is True.
If A is True, then G is True.
Is G True?",yes,yes,1,12.849924325942993,12.876254394607457,0.4957971248928253
2026-01-24T17:18:32.207332,test_user,1bdecece-f91e-4dec-85f1-79e222798634,12,logical,LOG-CONSTRAINT-34-8-7,34,37,3,yesno,"E is above D.
B is above D.
E is above B.
H is above C.
A is above E.
A is above G.
D is above C.
Is C above A?",no,no,1,7.201611280441284,17.025970315523537,0.8764530458450186
2026-01-24T17:18:35.441242,test_user,1bdecece-f91e-4dec-85f1-79e222798634,13,numerical,NUM-SQUARE-37,37,40,3,integer,What is 40^2?,1600,1600,1,3.228186845779419,15.208767031502212,0.4668712618879153
2026-01-24T17:18:41.176444,test_user,1bdecece-f91e-4dec-85f1-79e222798634,14,numerical,NUM-RATIOSCALING-40,40,43,3,integer,"5 -> 65, 4 -> ?",52,52,1,5.728681802749634,8.472077616266711,0.7574078570870149
2026-01-24T17:18:50.969199,test_user,1bdecece-f91e-4dec-85f1-79e222798634,15,logical,LOG-BOOL-43-6-3,43,46,3,boolean,"A is True.
B is True.
C is False.
D is False.
E is True.
F is False.
What is: (NOT (((A AND (NOT F)) AND (NOT B)) AND A))?",True,t,1,9.785789489746094,16.733247182997715,0.5238514700198784
2026-01-24T17:19:02.840790,test_user,1bdecece-f91e-4dec-85f1-79e222798634,16,logical,LOG-COMP-46-22,46,49,3,yesno,E is heavier than C. B is heavier than D. G is heavier than M. L is heavier than R. J is heavier than E. H is heavier than M. E is heavier than S. J is heavier than H. C is heavier than S. H is heavier than E. R is heavier than V. Is V heavier than L?,no,no,1,11.865905523300171,22.37483871348662,0.8951022908150813
2026-01-24T17:19:17.022770,test_user,1bdecece-f91e-4dec-85f1-79e222798634,17,pattern,PAT-AP-49-9-35,49,51,2,integer,"-12, -30, -48, -66, -84, -102, -120, -138, -156, ?",-174,-174,1,14.176445484161377,13.391201314052461,0.71262971024708
2026-01-24T17:19:25.902874,test_user,1bdecece-f91e-4dec-85f1-79e222798634,18,logical,LOG-BOOL-51-6-3,51,54,3,boolean,"A is True.
B is True.
C is True.
D is True.
E is True.
F is False.
What is: (((E OR (NOT B)) OR B) OR F)?",True,t,1,8.874538660049438,18.070453261709034,0.5735203968366441
2026-01-24T17:19:35.664257,test_user,1bdecece-f91e-4dec-85f1-79e222798634,19,logical,LOG-BOOL-54-6-3,54,57,3,boolean,"A is False.
B is False.
C is False.
D is True.
E is False.
F is False.
What is: (NOT (((D AND F) OR F) OR (NOT D)))?",True,t,1,9.755269765853882,18.57190554122578,0.5918239033269934
2026-01-24T17:19:39.334405,test_user,1bdecece-f91e-4dec-85f1-79e222798634,20,numerical,NUM-SQUARE-57,57,60,3,integer,What is 0^2?,0,0,1,3.6649231910705566,18.551782228280512,0.5912577175020982
2026-01-24T17:19:50.590854,test_user,1bdecece-f91e-4dec-85f1-79e222798634,21,pattern,PAT-MP-60-7-3,60,63,3,integer,"22, 66, 198, 594, 1782, 5346, 16038, ?",48114,48114,1,11.250612497329712,19.251534199007658,0.735395988902587
2026-01-24T17:19:54.872995,test_user,1bdecece-f91e-4dec-85f1-79e222798634,22,pattern,PAT-AP-63-13-25,63,66,3,integer,"-35, -15, 5, 25, 45, 65, 85, 105, 125, 145, 165, 185, 205, ?",225,225,1,4.276046276092529,15.731311951797268,0.7789406994280103
2026-01-24T17:20:08.742043,test_user,1bdecece-f91e-4dec-85f1-79e222798634,23,numerical,NUM-RATIO-INVERSE-66,66,68,2,integer,"104 -> 8, 117 -> ?",9,9,1,13.86309814453125,11.70975320709952,0.9577053310183029
2026-01-24T17:20:13.839837,test_user,1bdecece-f91e-4dec-85f1-79e222798634,24,numerical,NUM-RATIO-INVERSE-68,68,71,3,integer,"75 -> 5, 90 -> ?",6,6,1,5.09288763999939,12.04405472677735,0.9596921666337632
2026-01-24T17:20:22.408105,test_user,1bdecece-f91e-4dec-85f1-79e222798634,25,logical,LOG-BOOL-71-4-3,71,74,3,boolean,"A is True.
B is True.
C is True.
D is False.
What is: (((C AND B) OR (NOT D)) AND (NOT D))?",True,t,1,8.562470197677612,21.41346845848733,0.6895690815976494
2026-01-24T17:20:28.310525,test_user,1bdecece-f91e-4dec-85f1-79e222798634,26,logical,LOG-IMP-74-7-8,74,77,3,yesno,"E is True.
If A is True, then E is True.
If A is True, then C is True.
If E is True, then G is True.
If D is True, then E is True.
If A is True, then D is True.
If C is True, then E is True.
If E is True, then C is True.
If F is True, then E is True.
Is G True?",yes,yes,1,5.896574974060059,19.89658630784188,0.7382956303287355
2026-01-24T17:20:40.438041,test_user,1bdecece-f91e-4dec-85f1-79e222798634,27,logical,LOG-IMP-77-8-7,77,80,3,yesno,"H is True.
If F is True, then G is True.
If E is True, then F is True.
If G is True, then H is True.
If D is True, then A is True.
If C is True, then D is True.
If A is True, then E is True.
If H is True, then D is True.
Is F True?",yes,yes,1,12.119802951812744,20.398038587358627,0.752578192857088
2026-01-24T17:20:44.983722,test_user,1bdecece-f91e-4dec-85f1-79e222798634,28,pattern,PAT-CP-80-6-18,80,83,3,integer,"17, 17, 13, 3, 11, 8, 17, 17, 13, 3, 11, 8, 17, 17, 13, 3, 11, 8, ?",17,17,1,4.5401670932769775,16.925669648708233,0.8693701019306354
2026-01-25T13:39:08.680267,test_user,6df69c78-f14d-411e-87c8-a997189afbfc,0,pattern,PAT-CP-0-2-4,0,3,3,integer,"12, 17, 12, 17, ?",12,12,1,2.1038496494293213,3.5536088615950456,0.47200298548649644
2026-01-25T13:39:12.629268,test_user,6df69c78-f14d-411e-87c8-a997189afbfc,1,logical,LOG-BOOL-3-2-1,3,2,-1,boolean,"A is True.
B is True.
What is: (A AND A)?",True,ture,0,3.9430618286132812,10.047216789441123,0.28735301313475703
2026-01-25T13:39:17.966764,test_user,6df69c78-f14d-411e-87c8-a997189afbfc,2,pattern,PAT-AP-2-4-5,2,4,2,integer,"-24, -19, -14, -9, ?",-4,-4,1,5.332134485244751,5.5351156016234615,0.43260773469505037
2026-01-25T13:39:19.838114,test_user,6df69c78-f14d-411e-87c8-a997189afbfc,3,numerical,NUM-NEARBOUNDARY-4,4,8,4,integer,What is 7 + 5?,12,12,1,1.865818738937378,3.851320034907433,0.27440572948632175
2026-01-25T13:39:23.438211,test_user,6df69c78-f14d-411e-87c8-a997189afbfc,4,logical,LOG-COMP-8-4,8,11,3,yesno,C is larger than B. B is larger than A. Is C larger than A?,yes,yes,1,3.594028949737549,16.023109839607855,0.7668102565710873
2026-01-25T13:39:26.751983,test_user,6df69c78-f14d-411e-87c8-a997189afbfc,5,pattern,PAT-CP-11-3-8,11,14,3,integer,"2, 17, 18, 2, 17, 18, 2, 17, ?",18,18,1,3.307945728302002,5.392267219823109,0.540890167810552
2026-01-25T13:39:30.485019,test_user,6df69c78-f14d-411e-87c8-a997189afbfc,6,logical,LOG-IMP-14-4-4,14,18,4,yesno,"D is True.
If C is True, then B is True.
If A is True, then B is True.
If B is True, then D is True.
If D is True, then C is True.
Is C True?",yes,yes,1,3.727656602859497,9.867540717506989,0.3849711513383661
2026-01-25T13:39:34.597322,test_user,6df69c78-f14d-411e-87c8-a997189afbfc,7,pattern,PAT-AP-18-6-15,18,21,3,integer,"-43, -40, -37, -34, -31, -28, ?",-25,-25,1,4.106204271316528,8.2095277590461,0.5325244410226171
2026-01-25T13:39:38.485430,test_user,6df69c78-f14d-411e-87c8-a997189afbfc,8,logical,LOG-CONSTRAINT-21-6-6,21,24,3,yesno,"B is left of A.
F is left of E.
F is left of C.
D is left of A.
E is left of A.
D is left of B.
Is A left of F?",no,no,1,3.8815701007843018,14.853010437617641,0.8365859509571776
2026-01-25T13:39:43.221055,test_user,6df69c78-f14d-411e-87c8-a997189afbfc,9,logical,LOG-CONSTRAINT-24-7-6,24,27,3,yesno,"F is faster than D.
E is faster than B.
F is faster than E.
F is faster than G.
G is faster than C.
A is faster than B.
Is B faster than F?",no,no,1,4.729161262512207,15.354462717134385,0.8466187193807221
2026-01-25T13:40:09.388676,test_user,6df69c78-f14d-411e-87c8-a997189afbfc,10,numerical,NUM-SQUARE-27,27,25,-2,integer,What is 19^2?,361,261,0,26.162592887878418,13.537259433113064,0.40524743114405193
2026-01-25T13:40:19.004927,test_user,6df69c78-f14d-411e-87c8-a997189afbfc,11,logical,LOG-CONSTRAINT-25-8-6,25,28,3,yesno,"B is faster than F.
B is faster than C.
G is faster than F.
B is faster than E.
G is faster than C.
D is faster than B.
Is C faster than D?",no,no,1,9.610274314880371,15.5216134769733,0.8498490232028919
2026-01-25T13:40:25.037974,test_user,6df69c78-f14d-411e-87c8-a997189afbfc,12,numerical,NUM-RATIOSCALING-28,28,30,2,integer,"5 -> 45, 8 -> ?",72,72,1,6.0277321338653564,6.466268498199733,0.6979161546849566
2026-01-25T13:40:43.470295,test_user,6df69c78-f14d-411e-87c8-a997189afbfc,13,pattern,PAT-MP-30-7-3,30,31,1,integer,"17, 51, 153, 459, 1377, 4131, 12393, ?",37179,37179,1,18.42638897895813,14.237011403840214,0.5669357560431247
2026-01-25T13:41:05.181533,test_user,6df69c78-f14d-411e-87c8-a997189afbfc,14,pattern,PAT-MIXED-31-4-12-12,31,33,2,integer,"4, 13, 19, 23, 69, 78, 84, 88, 264, 273, 279, ?",283,283,1,21.70545744895935,26.38557839562803,0.4485106686449197
2026-01-25T13:41:10.070352,test_user,6df69c78-f14d-411e-87c8-a997189afbfc,15,pattern,PAT-CP-33-7-17,33,36,3,integer,"19, 13, 14, 16, 2, 4, 6, 19, 13, 14, 16, 2, 4, 6, 19, 13, 14, ?",16,16,1,4.882791996002197,9.069583936279237,0.6717235888155938
2026-01-25T13:41:16.740374,test_user,6df69c78-f14d-411e-87c8-a997189afbfc,16,logical,LOG-IMP-36-7-7,36,39,3,yesno,"F is True.
G is True.
If G is True, then D is True.
If E is True, then G is True.
If D is True, then A is True.
If G is True, then B is True.
If A is True, then B is True.
If D is True, then B is True.
If E is True, then F is True.
Is B True?",yes,yes,1,6.664507150650024,13.544857433963116,0.5208787045222936
2026-01-25T13:41:18.781927,test_user,6df69c78-f14d-411e-87c8-a997189afbfc,17,numerical,NUM-DIV-39,39,42,3,integer,What is 4500 divided by 450?,10,10,1,2.0356080532073975,11.67659789269548,0.4321016267154126
2026-01-25T13:41:22.692939,test_user,6df69c78-f14d-411e-87c8-a997189afbfc,18,logical,LOG-CONSTRAINT-42-7-7,42,45,3,yesno,"F is above D.
F is above A.
E is above B.
A is above B.
E is above A.
D is above B.
D is above G.
Is G above F?",no,no,1,3.905034303665161,18.363176394234856,0.8966007042695678
2026-01-25T13:41:38.438914,test_user,6df69c78-f14d-411e-87c8-a997189afbfc,19,pattern,PAT-MIXED-45-3-14-12,45,48,3,integer,"4, 8, 12, 20, 24, 28, 36, 40, 44, 52, 56, 60, 68, ?",72,72,1,15.740276098251343,28.725689033372838,0.5360929987339609
2026-01-25T13:41:46.030958,test_user,6df69c78-f14d-411e-87c8-a997189afbfc,20,numerical,NUM-NEARBOUNDARY-48,48,51,3,integer,What is 1017 + 2029?,3046,3046,1,7.586477756500244,11.205953467819688,0.532888729433085
2026-01-25T13:42:02.029812,test_user,6df69c78-f14d-411e-87c8-a997189afbfc,21,pattern,PAT-MP-51-7-3,51,53,2,integer,"27, 81, 243, 729, 2187, 6561, 19683, ?",59049,59049,1,15.993389368057251,17.747177360457428,0.689188942353333
2026-01-25T13:42:27.101171,test_user,6df69c78-f14d-411e-87c8-a997189afbfc,22,logical,LOG-IMP-53-8-8,53,54,1,yesno,"C is True.
G is True.
If H is True, then C is True.
If E is True, then B is True.
If E is True, then A is True.
If A is True, then D is True.
If G is True, then E is True.
If E is True, then D is True.
If A is True, then G is True.
If E is True, then F is True.
Is D True?",yes,yes,1,25.06581449508667,16.386420351224672,0.6248436209778969
2026-01-25T13:42:36.932639,test_user,6df69c78-f14d-411e-87c8-a997189afbfc,23,pattern,PAT-AP-54-11-30,54,57,3,integer,"46, 39, 32, 25, 18, 11, 4, -3, -10, -17, -24, ?",-31,-31,1,9.826242446899414,14.226955113247035,0.73762474810648
2026-01-25T13:42:55.285064,test_user,6df69c78-f14d-411e-87c8-a997189afbfc,24,numerical,NUM-DIV-57,57,58,1,integer,What is 2550 divided by 150?,17,17,1,18.346588373184204,14.68531156979595,0.5444838732890573
2026-01-25T13:43:08.172747,test_user,6df69c78-f14d-411e-87c8-a997189afbfc,25,pattern,PAT-MP-58-7-3,58,61,3,integer,"10, 30, 90, 270, 810, 2430, 7290, ?",21870,21870,1,12.882591485977173,18.917232679329828,0.7255153819203075
2026-01-25T13:43:16.796573,test_user,6df69c78-f14d-411e-87c8-a997189afbfc,26,numerical,NUM-NEARBOUNDARY-61,61,64,3,integer,What is 2003 + 964?,2967,2967,1,8.618066310882568,13.37891334572558,0.6125312804314227
2026-01-25T13:43:27.069624,test_user,6df69c78-f14d-411e-87c8-a997189afbfc,27,numerical,NUM-RATIOSCALING-64,64,66,2,integer,"7 -> 105, 5 -> ?",75,75,1,10.267641305923462,12.483695852400668,0.8507851123272819
2026-01-25T13:43:29.900594,test_user,6df69c78-f14d-411e-87c8-a997189afbfc,28,numerical,NUM-SQUARE-66,66,69,3,integer,What is 7^2?,49,49,1,2.824784517288208,20.056139066830745,0.6445142093194935
2026-01-25T13:43:33.165463,test_user,6df69c78-f14d-411e-87c8-a997189afbfc,29,numerical,NUM-RATIO-INVERSE-69,69,72,3,integer,"140 -> 10, 42 -> ?",3,3,1,3.2582314014434814,12.211205486616265,0.960651754321312
2026-01-25T13:43:59.404197,test_user,6df69c78-f14d-411e-87c8-a997189afbfc,30,pattern,PAT-MP-72-7-3,72,73,1,integer,"25, 75, 225, 675, 2025, 6075, 18225, ?",54675,54675,1,26.23323369026184,21.257343317074636,0.78973032005368
2026-01-25T13:44:18.645297,test_user,6df69c78-f14d-411e-87c8-a997189afbfc,31,logical,LOG-CONSTRAINT-73-9-6,73,75,2,yesno,"F is left of D.
A is left of F.
H is left of I.
I is left of B.
H is left of A.
A is left of B.
Is H left of D?",yes,yes,1,19.235080003738403,23.54484994924121,0.9496894906673597
2026-01-25T13:44:56.243768,test_user,cd9bd413-8e19-435a-84a5-db50bdcb7c4d,0,logical,LOG-CONSTRAINT-0-3-2,0,3,3,yesno,"B is faster than A.
A is faster than C.
Is C faster than B?",no,no,1,5.002676010131836,11.34284448100043,0.751396038922802
2026-01-25T13:44:58.356847,test_user,cd9bd413-8e19-435a-84a5-db50bdcb7c4d,1,numerical,NUM-SQUARE-3,3,7,4,integer,What is 5^2?,25,25,1,2.105118751525879,9.525641196979109,0.2717227665170716
2026-01-25T13:45:03.596125,test_user,cd9bd413-8e19-435a-84a5-db50bdcb7c4d,2,pattern,PAT-CP-7-3-6,7,9,2,integer,"10, 4, 8, 10, 4, 8, ?",10,10,1,5.232622385025024,4.72366418046745,0.5158825217455292
2026-01-25T13:45:06.925693,test_user,cd9bd413-8e19-435a-84a5-db50bdcb7c4d,3,pattern,PAT-CP-9-3-6,9,12,3,integer,"3, 16, 13, 3, 16, 13, ?",3,3,1,3.3230502605438232,5.05796570014528,0.5284041657176928
2026-01-25T13:45:08.972356,test_user,cd9bd413-8e19-435a-84a5-db50bdcb7c4d,4,numerical,NUM-DIV-12,12,16,4,integer,What is 500 divided by 100?,5,5,1,2.0414011478424072,7.163527377044778,0.27872094982999446
2026-01-25T13:45:11.413479,test_user,cd9bd413-8e19-435a-84a5-db50bdcb7c4d,5,numerical,NUM-RATIOSCALING-16,16,19,3,integer,"5 -> 30, 10 -> ?",60,60,1,2.4360291957855225,4.460459380132755,0.6309439360197663
2026-01-25T13:45:19.061779,test_user,cd9bd413-8e19-435a-84a5-db50bdcb7c4d,6,pattern,PAT-MIXED-19-2-8-8,19,23,4,integer,"12, 14, 21, 23, 30, 32, 39, ?",41,41,1,7.64217472076416,24.379769277561053,0.375705658560652
2026-01-25T13:45:23.532782,test_user,cd9bd413-8e19-435a-84a5-db50bdcb7c4d,7,numerical,NUM-RATIO-INVERSE-23,23,25,2,integer,"14 -> 2, 42 -> ?",6,6,1,4.465762376785278,4.52227053402618,0.8850192374543859
2026-01-25T13:45:27.477765,test_user,cd9bd413-8e19-435a-84a5-db50bdcb7c4d,8,numerical,NUM-RATIOSCALING-25,25,28,3,integer,"2 -> 14, 4 -> ?",28,28,1,3.9389395713806152,5.964816218682989,0.6818122872831534
2026-01-25T13:45:36.084788,test_user,cd9bd413-8e19-435a-84a5-db50bdcb7c4d,9,logical,LOG-BOOL-28-4-3,28,31,3,boolean,"A is True.
B is True.
C is True.
D is True.
What is: (NOT (((D OR A) AND (NOT B)) AND C))?",True,t,1,8.60141658782959,14.225985785413993,0.43022602122853004
2026-01-25T13:45:54.092372,test_user,cd9bd413-8e19-435a-84a5-db50bdcb7c4d,10,logical,LOG-IMP-31-7-8,31,32,1,yesno,"E is True.
D is True.
If D is True, then A is True.
If G is True, then D is True.
If E is True, then D is True.
If E is True, then G is True.
If E is True, then A is True.
If A is True, then D is True.
If B is True, then A is True.
If F is True, then B is True.
Is A True?",yes,yes,1,18.002097368240356,12.709103634768542,0.48952510211151656
2026-01-25T13:46:14.251805,test_user,cd9bd413-8e19-435a-84a5-db50bdcb7c4d,11,pattern,PAT-MIXED-32-3-10-12,32,34,2,integer,"5, 17, 25, 31, 43, 51, 57, 69, 77, ?",83,83,1,20.154542684555054,26.552729155466945,0.4547253013614221
2026-01-25T13:46:17.981642,test_user,cd9bd413-8e19-435a-84a5-db50bdcb7c4d,12,logical,LOG-IMP-34-9-7,34,37,3,yesno,"C is True.
G is True.
If H is True, then B is True.
If B is True, then F is True.
If B is True, then H is True.
If I is True, then B is True.
If G is True, then H is True.
If A is True, then G is True.
If G is True, then D is True.
Is D True?",yes,yes,1,3.7240560054779053,13.210555914285287,0.5083431647335217
2026-01-25T13:46:31.924544,test_user,cd9bd413-8e19-435a-84a5-db50bdcb7c4d,13,logical,LOG-CONSTRAINT-37-8-7,37,39,2,yesno,"B is faster than G.
H is faster than A.
G is faster than E.
G is faster than H.
A is faster than D.
F is faster than D.
G is faster than A.
Is B faster than H?",yes,yes,1,13.933241128921509,17.527422595040278,0.8843764671869744
2026-01-25T13:46:37.276155,test_user,cd9bd413-8e19-435a-84a5-db50bdcb7c4d,14,logical,LOG-CONSTRAINT-39-7-6,39,42,3,yesno,"G is faster than B.
E is faster than A.
E is faster than F.
C is faster than E.
G is faster than D.
F is faster than G.
Is B faster than F?",no,no,1,5.345846176147461,17.861724114718108,0.8894102295729918
2026-01-25T13:46:46.286050,test_user,cd9bd413-8e19-435a-84a5-db50bdcb7c4d,15,pattern,PAT-AP-42-10-25,42,44,2,integer,"-22, -34, -46, -58, -70, -82, -94, -106, -118, -130, ?",-142,-142,1,9.004484176635742,12.221145995180056,0.6753609998895167
2026-01-25T13:46:48.339435,test_user,cd9bd413-8e19-435a-84a5-db50bdcb7c4d,16,numerical,NUM-RATIOSCALING-44,44,47,3,integer,"5 -> 55, 4 -> ?",44,44,1,2.048182725906372,9.14068065562237,0.775371716627204
2026-01-25T13:46:52.252766,test_user,cd9bd413-8e19-435a-84a5-db50bdcb7c4d,17,logical,LOG-CONSTRAINT-47-7-8,47,50,3,yesno,"D is left of A.
D is left of B.
E is left of B.
D is left of G.
E is left of D.
G is left of C.
C is left of B.
G is left of E.
Is A left of G?",no,no,1,3.9078192710876465,19.198930193429426,0.9076674722914999
2026-01-25T13:47:13.404919,test_user,cd9bd413-8e19-435a-84a5-db50bdcb7c4d,18,pattern,PAT-MIXED-50-3-15-12,50,52,2,integer,"13, 23, 35, 42, 52, 64, 71, 81, 93, 100, 110, 122, 129, 139, ?",151,151,1,21.146586656570435,29.561442832567412,0.5671156577008349
2026-01-25T13:47:19.955336,test_user,cd9bd413-8e19-435a-84a5-db50bdcb7c4d,19,numerical,NUM-RATIOSCALING-52,52,55,3,integer,"3 -> 27, 8 -> ?",72,72,1,6.544609785079956,10.47788673433369,0.8083998574102981
2026-01-25T13:47:23.277989,test_user,cd9bd413-8e19-435a-84a5-db50bdcb7c4d,20,pattern,PAT-CP-55-8-14,55,58,3,integer,"19, 3, 8, 1, 7, 15, 19, 8, 19, 3, 8, 1, 7, 15, ?",19,19,1,3.3172008991241455,12.746900652735363,0.7804096389367028
2026-01-25T13:47:27.326032,test_user,cd9bd413-8e19-435a-84a5-db50bdcb7c4d,21,pattern,PAT-CP-58-6-18,58,61,3,integer,"20, 19, 8, 2, 20, 15, 20, 19, 8, 2, 20, 15, 20, 19, 8, 2, 20, 15, ?",20,20,1,4.0411882400512695,13.248352932252107,0.7930381125903466
2026-01-25T13:47:57.300542,test_user,cd9bd413-8e19-435a-84a5-db50bdcb7c4d,22,numerical,NUM-SQUARE-61,61,62,1,integer,What is 24^2?,576,576,1,29.96945333480835,19.22038526763617,0.6152754565464733
2026-01-25T13:48:07.507545,test_user,cd9bd413-8e19-435a-84a5-db50bdcb7c4d,23,numerical,NUM-DIV-62,62,65,3,integer,What is 76000 divided by 4000?,19,19,1,10.20108962059021,15.521065368990524,0.5753898450547489
2026-01-25T13:48:16.235455,test_user,cd9bd413-8e19-435a-84a5-db50bdcb7c4d,24,logical,LOG-COMP-65-25,65,68,3,yesno,R is taller than Y. L is taller than Q. U is taller than R. V is taller than X. L is taller than R. U is taller than L. C is taller than G. X is taller than R. G is taller than Y. R is taller than T. O is taller than Y. D is taller than C. Is Y taller than D?,no,no,1,8.722376585006714,25.550703150426003,0.932184187546041
2026-01-25T13:48:25.755619,test_user,cd9bd413-8e19-435a-84a5-db50bdcb7c4d,25,logical,LOG-BOOL-68-6-3,68,71,3,boolean,"A is True.
B is True.
C is True.
D is True.
E is True.
F is False.
What is: (NOT (((B AND (NOT E)) OR (NOT A)) AND D))?",True,t,1,9.513810157775879,20.91201617897059,0.6732285802997708
2026-01-25T13:48:31.035704,test_user,cd9bd413-8e19-435a-84a5-db50bdcb7c4d,26,pattern,PAT-AP-71-9-30,71,74,3,integer,"-29, -33, -37, -41, -45, -49, -53, -57, -61, ?",-65,-65,1,5.27500319480896,17.068518030508585,0.8115716026081561
2026-01-25T13:48:39.027639,test_user,cd9bd413-8e19-435a-84a5-db50bdcb7c4d,27,numerical,NUM-RATIOSCALING-74,74,77,3,integer,"9 -> 117, 3 -> ?",39,39,1,7.986677885055542,14.155203450789816,0.879923970432536
2026-01-25T13:48:43.565732,test_user,cd9bd413-8e19-435a-84a5-db50bdcb7c4d,28,logical,LOG-CONSTRAINT-77-9-6,77,80,3,yesno,"G is left of B.
E is left of B.
D is left of F.
C is left of H.
C is left of B.
C is left of G.
Is B left of E?",no,no,1,4.530305862426758,24.21345298859687,0.9542745506401621
2026-01-25T13:48:51.452003,test_user,cd9bd413-8e19-435a-84a5-db50bdcb7c4d,29,logical,LOG-COMP-80-23,80,83,3,yesno,F is faster than C. B is faster than U. Q is faster than M. D is faster than M. A is faster than S. I is faster than U. C is faster than T. R is faster than D. V is faster than E. P is faster than I. J is faster than D. Is M faster than J?,no,no,1,7.8803699016571045,28.057964548009725,0.9524448642953499
2026-01-25T13:49:08.426825,test_user,cd9bd413-8e19-435a-84a5-db50bdcb7c4d,30,numerical,NUM-SQUARE-83,83,85,2,integer,What is 38^2?,1444,1444,1,16.969514846801758,22.897701984092297,0.7352854358594946
2026-01-25T13:49:16.365235,test_user,cd9bd413-8e19-435a-84a5-db50bdcb7c4d,31,numerical,NUM-NEARBOUNDARY-85,85,88,3,integer,What is 1017 + 2023?,3040,3040,1,7.932941198348999,17.390531581859534,0.7427319600854376
2026-01-25T13:49:45.253553,test_user,cd9bd413-8e19-435a-84a5-db50bdcb7c4d,32,logical,LOG-COMP-88-22,88,90,2,yesno,H is older than O. M is older than G. J is older than O. P is older than O. U is older than L. D is older than G. R is older than E. O is older than F. C is older than N. N is older than U. U is older than H. Is H older than C?,no,no,1,28.878256797790527,29.395170626721047,0.9607549116647007
2026-01-25T13:50:00.627172,test_user,cd9bd413-8e19-435a-84a5-db50bdcb7c4d,33,pattern,PAT-MIXED-90-4-10-12,90,93,3,integer,"16, 26, 104, 113, 115, 125, 500, 509, 511, ?",521,521,1,15.367563962936401,36.24747322612401,0.7814003651055891
2026-01-26T01:11:05.752019,test_user,e187c4ca-80be-4bec-b5d1-78196bd8f1c6,0,pattern,PAT-MP-0-4-2,0,4,4,integer,"4, 8, 16, 32, ?",64,64,1,2.822861909866333,9.222488608672768,0.38143663531342475
2026-01-26T01:11:08.514055,test_user,e187c4ca-80be-4bec-b5d1-78196bd8f1c6,1,numerical,NUM-RATIOSCALING-4,4,6,2,integer,"6 -> 18, 4 -> ?",12,12,1,2.7560718059539795,2.454650262065776,0.5585162553535136
2026-01-26T01:11:17.148948,test_user,e187c4ca-80be-4bec-b5d1-78196bd8f1c6,2,pattern,PAT-MIXED-6-2-5-5,6,10,4,integer,"12, 60, 62, 310, ?",312,312,1,8.629333257675171,22.206809399655157,0.3027924215369368
2026-01-26T01:11:20.823653,test_user,e187c4ca-80be-4bec-b5d1-78196bd8f1c6,3,logical,LOG-CONSTRAINT-10-4-3,10,13,3,yesno,"A is left of B.
D is left of C.
C is left of A.
Is B left of D?",no,no,1,3.6690497398376465,13.014352079389578,0.7952733170682361
2026-01-26T01:11:24.657413,test_user,e187c4ca-80be-4bec-b5d1-78196bd8f1c6,4,logical,LOG-IMP-13-5-3,13,17,4,yesno,"D is True.
C is True.
If A is True, then B is True.
If C is True, then D is True.
If C is True, then A is True.
Is A True?",yes,yes,1,3.828181028366089,9.700389957668074,0.3790471376759004
2026-01-26T01:11:26.320797,test_user,e187c4ca-80be-4bec-b5d1-78196bd8f1c6,5,numerical,NUM-SQUARE-17,17,21,4,integer,What is 10^2?,100,100,1,1.6581580638885498,11.865751834723916,0.34647142449162893
2026-01-26T01:11:32.818405,test_user,e187c4ca-80be-4bec-b5d1-78196bd8f1c6,6,logical,LOG-BOOL-21-5-3,21,25,4,boolean,"A is False.
B is True.
C is True.
D is True.
E is True.
What is: (((C AND C) AND C) AND (NOT D))?",False,f,1,6.490837097167969,13.05593046654159,0.3877960696973951
2026-01-26T01:11:48.261534,test_user,e187c4ca-80be-4bec-b5d1-78196bd8f1c6,7,numerical,NUM-SQUARE-25,25,28,3,integer,What is 38^2?,1444,1444,1,15.437538385391235,13.202957913435235,0.39321087020821044
2026-01-26T01:11:56.762783,test_user,e187c4ca-80be-4bec-b5d1-78196bd8f1c6,8,pattern,PAT-MP-28-7-3,28,31,3,integer,"17, 51, 153, 459, 1377, 4131, 12393, ?",37179,37179,1,8.494749307632446,13.902709884162384,0.5545747728867728
2026-01-26T01:12:18.094416,test_user,e187c4ca-80be-4bec-b5d1-78196bd8f1c6,9,pattern,PAT-MIXED-31-4-10-12,31,33,2,integer,"11, 13, 25, 100, 105, 107, 119, 476, 481, ?",483,483,1,21.32640838623047,26.38557839562803,0.4485106686449197
