timestamp,user_id,session_id,task_index,skill,task_id,answer_type,difficulty_before,difficulty_after,delta,difficulty_active_before,difficulty_active_after,difficulty_numerical_before,difficulty_logical_before,difficulty_pattern_before,difficulty_numerical_after,difficulty_logical_after,difficulty_pattern_after,question,answer,user_answer,is_correct,time_taken,expected_time,p_correct
2026-01-29T01:59:43.800207,LIMOUS,22762322-99ff-4319-8829-d8a071f936b3,28,pattern,PAT-MP-24-7-2,integer,24,26,2,24,26,22,30,26,22,30,26,"24, 48, 96, 192, 384, 768, 1536, ?",3072,3072,1,13.297732591629028,10.893786431622368,0.50484047498339
2026-01-29T01:59:51.921068,LIMOUS,22762322-99ff-4319-8829-d8a071f936b3,29,logical,LOG-COMP-30-16,yesno,30,33,3,30,33,22,33,26,22,33,26,M is taller than I. O is taller than B. I is taller than J. K is taller than M. N is taller than K. G is taller than M. L is taller than C. I is taller than H. Is H taller than M?,no,no,1,8.114460945129395,14.62776830712358,0.6395908467190834
2026-01-29T01:59:53.953325,LIMOUS,22762322-99ff-4319-8829-d8a071f936b3,30,numerical,NUM-NEARBOUNDARY-22,integer,22,25,3,22,25,25,33,26,25,33,26,What is 976 - 974?,2,2,1,2.0270729064941406,5.696456643934624,0.4056027431844018
2026-01-29T02:00:05.512047,LIMOUS,22762322-99ff-4319-8829-d8a071f936b3,31,numerical,NUM-NEARBOUNDARY-25,integer,25,26,1,25,26,26,33,26,26,33,26,What is 1966 - 1028?,938,938,1,11.553345918655396,5.863254936576985,0.4303944830039001
2026-01-29T02:00:14.872571,LIMOUS,22762322-99ff-4319-8829-d8a071f936b3,32,logical,LOG-CONSTRAINT-33-9-6,yesno,33,35,2,33,35,26,35,26,26,35,26,"B is faster than H.
C is faster than F.
F is faster than I.
A is faster than E.
A is faster than H.
I is faster than G.
Is C faster than I?",yes,yes,1,9.353998184204102,10.23692766786716,0.8908629289288136
2026-01-29T02:00:18.039881,LIMOUS,22762322-99ff-4319-8829-d8a071f936b3,33,numerical,NUM-RATIO-INVERSE-26,integer,26,28,2,26,28,28,35,26,28,35,26,"42 -> 6, 63 -> ?",9,9,1,3.1622438430786133,4.118674829574287,0.7920963613082083
2026-01-29T02:00:36.399528,LIMOUS,22762322-99ff-4319-8829-d8a071f936b3,34,logical,LOG-COMP-35-19,yesno,35,37,2,35,37,28,37,26,28,37,26,L is heavier than P. E is heavier than Q. B is heavier than E. S is heavier than K. H is heavier than L. J is heavier than I. K is heavier than B. D is heavier than H. K is heavier than D. Is S heavier than D?,yes,yes,1,18.35229778289795,15.281912387630086,0.6777552954674089
2026-01-29T02:00:52.888660,LIMOUS,22762322-99ff-4319-8829-d8a071f936b3,35,logical,LOG-BOOL-37-4-5,boolean,37,38,1,37,38,28,38,26,28,38,26,"A is False.
B is True.
C is True.
D is False.
What is: (((((D AND (NOT B)) OR C) OR (NOT B)) OR A) AND (NOT C))?",False,f,1,16.48369002342224,10.376647662882355,0.5419890146425981
2026-01-29T02:00:59.447465,LIMOUS,22762322-99ff-4319-8829-d8a071f936b3,36,numerical,NUM-NEARBOUNDARY-28,integer,28,30,2,28,30,30,38,26,30,38,26,What is 2007 - 1985?,22,22,1,6.553188800811768,6.034207914586211,0.4555402235985111
2026-01-29T02:01:14.464966,LIMOUS,22762322-99ff-4319-8829-d8a071f936b3,37,logical,LOG-COMP-38-19,yesno,38,40,2,38,40,30,40,26,30,40,26,G is heavier than O. I is heavier than F. F is heavier than J. R is heavier than C. L is heavier than F. F is heavier than G. A is heavier than O. A is heavier than M. E is heavier than H. Is G heavier than L?,no,no,1,15.012238264083862,15.687469435426262,0.6996027482531395
2026-01-29T02:01:20.360614,LIMOUS,22762322-99ff-4319-8829-d8a071f936b3,38,logical,LOG-CONSTRAINT-40-8-6,yesno,40,43,3,40,43,30,43,26,30,43,26,"C is above G.
F is above D.
D is above B.
C is above E.
A is above E.
H is above A.
Is E above H?",no,no,1,5.889343023300171,10.900889280852942,0.9119296430304396
2026-01-29T11:05:54.488855,LIMOUS,d5f1f66b-a620-44a4-afd9-ce4d638c52d8,0,numerical,NUM-DIV-0,integer,0,4,4,0,4,4,0,0,4,0,0,What is 250 divided by 125?,2,2,1,1.8543412685394287,4.686885398488436,0.16010895743000528
2026-01-29T11:05:56.480574,LIMOUS,d5f1f66b-a620-44a4-afd9-ce4d638c52d8,1,logical,LOG-BOOL-0-2-1,boolean,0,4,4,0,4,4,4,0,4,4,0,"A is False.
B is False.
What is: (A AND A)?",False,f,1,1.981597661972046,7.399081219697985,0.25184310855778747
2026-01-29T11:05:59.553352,LIMOUS,d5f1f66b-a620-44a4-afd9-ce4d638c52d8,2,logical,LOG-COMP-4-3,yesno,4,7,3,4,7,4,7,0,4,7,0,C is heavier than A. A is heavier than B. Is C heavier than B?,yes,yes,1,3.060621976852417,11.626791983456089,0.42315861408387667
2026-01-29T11:06:01.815977,LIMOUS,d5f1f66b-a620-44a4-afd9-ce4d638c52d8,3,pattern,PAT-CP-0-2-4,integer,0,3,3,0,3,4,7,3,4,7,3,"17, 17, 17, 17, ?",17,17,1,2.255638837814331,3.8226254558079527,0.41699577445258273
2026-01-29T11:06:06.382931,LIMOUS,d5f1f66b-a620-44a4-afd9-ce4d638c52d8,4,logical,LOG-COMP-7-4,yesno,7,10,3,7,10,4,10,3,4,10,3,A is older than C. C is older than D. Is A older than D?,yes,yes,1,4.557116270065308,11.94130568172641,0.4482142594793545
2026-01-29T11:06:12.442506,LIMOUS,d5f1f66b-a620-44a4-afd9-ce4d638c52d8,5,pattern,PAT-MIXED-3-2-5-3,integer,3,7,4,3,7,4,10,7,4,10,7,"8, 24, 26, 78, ?",80,80,1,6.051609516143799,13.999827284620672,0.2457337421622433
2026-01-29T11:06:20.493910,LIMOUS,d5f1f66b-a620-44a4-afd9-ce4d638c52d8,6,pattern,PAT-MIXED-7-2-6-5,integer,7,11,4,7,11,4,10,11,4,10,11,"17, 21, 84, 88, 352, ?",356,356,1,8.043246269226074,14.500047108390095,0.27178445897672554
2026-01-29T11:06:23.497959,LIMOUS,d5f1f66b-a620-44a4-afd9-ce4d638c52d8,7,numerical,NUM-RATIOSCALING-4,integer,4,6,2,4,6,6,10,11,6,10,11,"2 -> 4, 4 -> ?",8,8,1,2.996229887008667,3.634370691116584,0.48282846559360854
2026-01-29T11:06:25.920633,LIMOUS,d5f1f66b-a620-44a4-afd9-ce4d638c52d8,8,numerical,NUM-NEARBOUNDARY-6,integer,6,10,4,6,10,10,10,11,10,10,11,What is 43 + 3?,46,46,1,2.4147279262542725,4.872973247782208,0.28377555350567396
2026-01-29T11:06:30.123318,LIMOUS,d5f1f66b-a620-44a4-afd9-ce4d638c52d8,9,pattern,PAT-MP-11-6-2,integer,11,15,4,11,15,10,10,15,10,10,15,"7, 14, 28, 56, 112, 224, ?",448,448,1,4.194681167602539,9.690995996323498,0.3959564675137263
2026-01-29T11:06:33.037629,LIMOUS,d5f1f66b-a620-44a4-afd9-ce4d638c52d8,10,pattern,PAT-CP-15-5-8,integer,15,18,3,15,18,10,10,18,10,10,18,"8, 20, 4, 6, 18, 8, 20, 4, ?",6,6,1,2.9061636924743652,4.453921504264067,0.5435247325682505
2026-01-29T11:06:35.463048,LIMOUS,d5f1f66b-a620-44a4-afd9-ce4d638c52d8,11,logical,LOG-CONSTRAINT-10-5-3,yesno,10,13,3,10,13,10,13,18,10,13,18,"A is left of E.
A is left of B.
D is left of E.
Is B left of A?",no,no,1,2.4135711193084717,8.30526438679227,0.7888668814341688
2026-01-29T11:06:40.016686,LIMOUS,d5f1f66b-a620-44a4-afd9-ce4d638c52d8,12,pattern,PAT-CP-18-5-9,integer,18,20,2,18,20,10,13,20,10,13,20,"16, 2, 7, 5, 6, 16, 2, 7, 5, ?",6,6,1,4.544662237167358,4.5897701841686365,0.5686811988169892
2026-01-29T11:06:47.801951,LIMOUS,d5f1f66b-a620-44a4-afd9-ce4d638c52d8,13,logical,LOG-BOOL-13-3-2,boolean,13,16,3,13,16,10,16,20,10,16,20,"A is False.
B is False.
C is False.
What is: (NOT ((A AND (NOT B)) AND (NOT B)))?",True,t,1,7.776879072189331,8.344019797902034,0.3436429152402845
2026-01-29T11:06:52.519326,LIMOUS,d5f1f66b-a620-44a4-afd9-ce4d638c52d8,14,pattern,PAT-AP-20-8-15,integer,20,22,2,20,22,10,16,22,10,16,22,"28, 35, 42, 49, 56, 63, 70, 77, ?",84,84,1,4.709144830703735,6.5644476201948505,0.522643440800901
2026-01-29T11:07:05.071476,LIMOUS,d5f1f66b-a620-44a4-afd9-ce4d638c52d8,15,numerical,NUM-DIV-10,integer,10,12,2,10,12,12,16,22,12,16,22,What is 3250 divided by 250?,13,13,1,12.544313430786133,5.172930334740047,0.21121038541030396
2026-01-29T11:07:07.774873,LIMOUS,d5f1f66b-a620-44a4-afd9-ce4d638c52d8,16,numerical,NUM-NEARBOUNDARY-12,integer,12,16,4,12,16,16,16,22,16,16,22,What is 95 - 5?,90,90,1,2.6955032348632812,5.169190229749511,0.3269645264875544
2026-01-29T11:07:11.086541,LIMOUS,d5f1f66b-a620-44a4-afd9-ce4d638c52d8,17,numerical,NUM-SQUARE-16,integer,16,20,4,16,20,20,16,22,20,16,22,What is 25^2?,625,625,1,3.3034491539001465,5.510591634959968,0.28604057237894104
2026-01-29T11:07:15.230971,LIMOUS,d5f1f66b-a620-44a4-afd9-ce4d638c52d8,18,numerical,NUM-NEARBOUNDARY-20,integer,20,23,3,20,23,23,16,22,23,16,22,What is 1019 - 980?,39,39,1,4.1361963748931885,5.5875159765037345,0.389330285512312
2026-01-29T11:07:17.513125,LIMOUS,d5f1f66b-a620-44a4-afd9-ce4d638c52d8,19,numerical,NUM-RATIOSCALING-23,integer,23,26,3,23,26,26,16,22,26,16,22,"2 -> 20, 9 -> ?",90,90,1,2.273808479309082,4.415803236587995,0.6403434105630175
2026-01-29T11:07:22.384991,LIMOUS,d5f1f66b-a620-44a4-afd9-ce4d638c52d8,20,pattern,PAT-AP-22-8-20,integer,22,24,2,22,24,26,16,24,26,16,24,"1, 4, 7, 10, 13, 16, 19, 22, ?",25,25,1,4.863863706588745,6.689544238621178,0.5395646851272686
2026-01-29T11:07:28.260351,LIMOUS,d5f1f66b-a620-44a4-afd9-ce4d638c52d8,21,logical,LOG-IMP-16-5-4,yesno,16,18,2,16,18,26,18,24,26,18,24,"A is True.
E is True.
If D is True, then A is True.
If E is True, then B is True.
If B is True, then E is True.
If B is True, then D is True.
Is D True?",yes,yes,1,5.866947412490845,6.843515605086189,0.5205785859021135
2026-01-29T11:07:34.102121,LIMOUS,d5f1f66b-a620-44a4-afd9-ce4d638c52d8,22,numerical,NUM-RATIOSCALING-26,integer,26,28,2,26,28,28,18,24,28,18,24,"9 -> 108, 7 -> ?",84,84,1,5.833760976791382,4.550702449885832,0.6634678612592826
2026-01-29T11:08:04.223840,LIMOUS,d5f1f66b-a620-44a4-afd9-ce4d638c52d8,23,numerical,NUM-SQUARE-28,integer,28,30,2,28,30,30,18,24,30,18,24,What is 28^2?,784,784,1,30.113922357559204,6.183907553435688,0.3759052120815513
2026-01-29T11:08:09.444330,LIMOUS,d5f1f66b-a620-44a4-afd9-ce4d638c52d8,24,pattern,PAT-CP-24-5-12,integer,24,26,2,24,26,30,18,26,30,18,26,"15, 13, 2, 16, 8, 15, 13, 2, 16, 8, 15, 13, ?",2,2,1,5.2124998569488525,4.871703164958312,0.6178272401074372
2026-01-29T11:08:12.596028,LIMOUS,d5f1f66b-a620-44a4-afd9-ce4d638c52d8,25,logical,LOG-IMP-18-6-5,yesno,18,21,3,18,21,30,21,26,30,21,26,"D is True.
C is True.
If C is True, then A is True.
If E is True, then B is True.
If A is True, then F is True.
If A is True, then D is True.
If D is True, then F is True.
Is F True?",yes,yes,1,3.142767906188965,6.9732272942980895,0.5375082542856651
2026-01-29T11:08:21.165396,LIMOUS,d5f1f66b-a620-44a4-afd9-ce4d638c52d8,26,pattern,PAT-AP-26-11-25,integer,26,28,2,26,28,30,21,28,30,21,28,"11, -11, -33, -55, -77, -99, -121, -143, -165, -187, -209, ?",-231,-231,1,8.561386585235596,6.945978022219077,0.5730972955650949
2026-01-29T11:08:23.476724,LIMOUS,d5f1f66b-a620-44a4-afd9-ce4d638c52d8,27,numerical,NUM-DIV-30,integer,30,34,4,30,34,34,21,28,34,21,28,What is 3000 divided by 1000?,3,3,1,2.3036916255950928,6.27319404017929,0.34567626952253283
2026-01-29T11:08:34.458008,LIMOUS,d5f1f66b-a620-44a4-afd9-ce4d638c52d8,28,logical,LOG-CONSTRAINT-21-7-6,yesno,21,23,2,21,23,34,23,28,34,23,28,"A is faster than G.
D is faster than C.
G is faster than F.
G is faster than C.
A is faster than F.
F is faster than B.
Is G faster than B?",yes,yes,1,10.972736120223999,9.183740079182671,0.8444684434172203
2026-01-29T11:08:38.161694,LIMOUS,d5f1f66b-a620-44a4-afd9-ce4d638c52d8,29,logical,LOG-IMP-23-6-6,yesno,23,26,3,23,26,34,26,28,34,26,28,"E is True.
C is True.
If D is True, then A is True.
If B is True, then F is True.
If B is True, then C is True.
If B is True, then D is True.
If C is True, then D is True.
If E is True, then D is True.
Is D True?",yes,yes,1,3.6943893432617188,7.306969088686003,0.5793734200718504
2026-01-29T11:08:40.944617,LIMOUS,d5f1f66b-a620-44a4-afd9-ce4d638c52d8,30,numerical,NUM-DIV-34,integer,34,38,4,34,38,38,26,28,38,26,28,What is 360 divided by 90?,4,4,1,2.7747135162353516,6.515743222378845,0.3770260424148486
2026-01-29T11:08:48.901611,LIMOUS,d5f1f66b-a620-44a4-afd9-ce4d638c52d8,31,pattern,PAT-AP-28-12-35,integer,28,30,2,28,30,38,26,30,38,26,30,"-20, -1, 18, 37, 56, 75, 94, 113, 132, 151, 170, 189, ?",208,208,1,7.940473556518555,7.077384177774418,0.5896343269229161
2026-01-29T11:08:56.342829,LIMOUS,d5f1f66b-a620-44a4-afd9-ce4d638c52d8,32,pattern,PAT-AP-30-10-35,integer,30,32,2,30,32,38,26,32,38,26,32,"16, 2, -12, -26, -40, -54, -68, -82, -96, -110, ?",-124,-124,1,7.433418273925781,7.2109634550863895,0.6059711984081992
2026-01-29T11:09:07.121604,LIMOUS,d5f1f66b-a620-44a4-afd9-ce4d638c52d8,33,pattern,PAT-AP-32-9-30,integer,32,33,1,32,33,38,26,33,38,26,33,"34, 62, 90, 118, 146, 174, 202, 230, 258, ?",286,286,1,10.770477533340454,7.3467517920313465,0.6220745504373952
2026-01-29T11:09:10.937150,LIMOUS,d5f1f66b-a620-44a4-afd9-ce4d638c52d8,34,pattern,PAT-CP-33-6-15,integer,33,35,2,33,35,38,26,35,38,26,35,"20, 9, 6, 17, 12, 20, 20, 9, 6, 17, 12, 20, 20, 9, 6, ?",17,17,1,3.8070144653320312,5.321487764432659,0.6870000935436259
2026-01-29T11:09:14.364004,LIMOUS,d5f1f66b-a620-44a4-afd9-ce4d638c52d8,35,numerical,NUM-RATIOSCALING-38,integer,38,41,3,38,41,41,26,35,41,26,35,"10 -> 110, 6 -> ?",66,66,1,3.418588399887085,5.12474802481664,0.7477247151654743
2026-01-29T11:09:26.236815,LIMOUS,d5f1f66b-a620-44a4-afd9-ce4d638c52d8,36,pattern,PAT-MP-35-7-3,integer,35,37,2,35,37,41,26,37,41,26,37,"16, 48, 144, 432, 1296, 3888, 11664, ?",34992,34992,1,11.864924669265747,12.016634943642435,0.5970317369635482
2026-01-29T11:09:30.827507,LIMOUS,d5f1f66b-a620-44a4-afd9-ce4d638c52d8,37,logical,LOG-IMP-26-8-6,yesno,26,29,3,26,29,41,29,37,41,29,37,"G is True.
If G is True, then F is True.
If F is True, then G is True.
If G is True, then C is True.
If G is True, then A is True.
If A is True, then D is True.
If G is True, then H is True.
Is H True?",yes,yes,1,4.582373380661011,7.51388273491721,0.6039936792203207
2026-01-29T11:09:49.960013,LIMOUS,d5f1f66b-a620-44a4-afd9-ce4d638c52d8,38,logical,LOG-COMP-29-21,yesno,29,28,-1,29,28,41,28,37,41,28,37,G is larger than P. M is larger than I. G is larger than N. M is larger than K. F is larger than R. C is larger than Q. N is larger than H. E is larger than P. U is larger than G. E is larger than N. Is G larger than H?,yes,no,0,19.123253345489502,14.500127620342132,0.6317220329367532
2026-01-29T11:10:18.098335,LIMOUS,d5f1f66b-a620-44a4-afd9-ce4d638c52d8,39,pattern,PAT-MIXED-37-3-15-12,integer,37,39,2,37,39,41,28,39,41,28,39,"19, 76, 85, 93, 372, 381, 389, 1556, 1565, 1573, 6292, 6301, 6309, 25236, ?",25245,25245,1,28.13055992126465,18.823654311937755,0.508431780500041
2026-01-29T11:10:25.980491,LIMOUS,d5f1f66b-a620-44a4-afd9-ce4d638c52d8,40,numerical,NUM-NEARBOUNDARY-41,integer,41,43,2,41,43,43,28,39,43,28,39,What is 2017 - 1991?,26,26,1,7.8741350173950195,6.825591430441744,0.5654705392822443
2026-01-29T11:10:27.353438,LIMOUS,d5f1f66b-a620-44a4-afd9-ce4d638c52d8,41,numerical,NUM-SQUARE-43,integer,43,46,3,43,46,46,28,39,46,28,39,What is 10^2?,100,100,1,1.3613612651824951,7.124302467474932,0.5006734478425077
2026-01-29T11:10:55.760913,LIMOUS,d5f1f66b-a620-44a4-afd9-ce4d638c52d8,42,pattern,PAT-MIXED-39-4-10-12,integer,39,41,2,39,41,46,28,41,46,28,41,"5, 11, 19, 95, 101, 107, 115, 575, 581, ?",587,587,1,28.397314071655273,19.151486857523153,0.525399332907877
2026-01-29T11:11:49.894902,LIMOUS,d72432b5-38ff-40aa-87f5-0673e72024ff,0,logical,LOG-IMP-0-3-2,yesno,0,2,2,0,2,0,2,0,0,2,0,"C is True.
If C is True, then B is True.
If B is True, then C is True.
Is B True?",yes,yes,1,9.87601637840271,5.878974921603803,0.3866832981735095
2026-01-29T11:11:56.832855,LIMOUS,d72432b5-38ff-40aa-87f5-0673e72024ff,1,pattern,PAT-MP-0-4-2,integer,0,3,3,0,3,0,2,3,0,2,3,"5, 10, 20, 40, ?",80,80,1,6.928964614868164,8.768763099844554,0.31086210761188154
2026-01-29T11:12:00.264524,LIMOUS,d72432b5-38ff-40aa-87f5-0673e72024ff,2,numerical,NUM-SQUARE-0,integer,0,3,3,0,3,3,2,3,3,2,3,What is 9^2?,81,81,1,3.4238579273223877,4.709964617479843,0.18872306688069881
2026-01-29T11:12:04.749030,LIMOUS,d72432b5-38ff-40aa-87f5-0673e72024ff,3,pattern,PAT-AP-3-4-5,integer,3,6,3,3,6,3,2,6,3,2,6,"12, 15, 18, 21, ?",24,24,1,4.4765543937683105,5.580039357183425,0.380605774718618
2026-01-29T11:12:10.739993,LIMOUS,d72432b5-38ff-40aa-87f5-0673e72024ff,4,logical,LOG-IMP-2-3-2,yesno,2,4,2,2,4,3,4,6,3,4,6,"A is True.
If C is True, then A is True.
If A is True, then B is True.
Is B True?",yes,yes,1,5.982935428619385,5.992735574613652,0.40291811799500704
2026-01-29T11:12:13.688618,LIMOUS,d72432b5-38ff-40aa-87f5-0673e72024ff,5,numerical,NUM-NEARBOUNDARY-3,integer,3,7,4,3,7,7,4,6,7,4,6,What is 14 + 2?,16,16,1,2.940871238708496,4.730241858737682,0.26352214197731155
2026-01-29T11:12:18.150336,LIMOUS,d72432b5-38ff-40aa-87f5-0673e72024ff,6,pattern,PAT-MP-6-5-2,integer,6,10,4,6,10,7,4,10,7,4,10,"3, 6, 12, 24, 48, ?",96,96,1,4.44942045211792,9.261473248674582,0.35612373310614803
2026-01-29T11:12:27.831172,LIMOUS,d72432b5-38ff-40aa-87f5-0673e72024ff,7,pattern,PAT-CP-10-4-8,integer,10,11,1,10,11,7,4,11,7,4,11,"3, 12, 10, 17, 3, 12, 10, 17, ?",3,3,1,9.672599077224731,4.234804094550455,0.5011635843802991
2026-01-29T11:12:30.228133,LIMOUS,d72432b5-38ff-40aa-87f5-0673e72024ff,8,numerical,NUM-SQUARE-7,integer,7,11,4,7,11,11,4,11,11,4,11,What is 8^2?,64,64,1,2.3884894847869873,5.047351973665723,0.22785060117489306
2026-01-29T11:12:34.022366,LIMOUS,d72432b5-38ff-40aa-87f5-0673e72024ff,9,pattern,PAT-CP-11-3-8,integer,11,13,2,11,13,11,4,13,11,4,13,"10, 2, 17, 10, 2, 17, 10, 2, ?",17,17,1,3.7857558727264404,4.277911738962226,0.5096567028285435
2026-01-29T11:12:43.180672,LIMOUS,d72432b5-38ff-40aa-87f5-0673e72024ff,10,logical,LOG-BOOL-4-2-1,boolean,4,7,3,4,7,11,7,13,11,7,13,"A is False.
B is True.
What is: (A AND A)?",False,false,1,9.149964332580566,7.679176906656332,0.27830252123438065
2026-01-29T11:12:52.919867,LIMOUS,d72432b5-38ff-40aa-87f5-0673e72024ff,11,logical,LOG-IMP-7-4-3,yesno,7,8,1,7,8,11,8,13,11,8,13,"B is True.
A is True.
If B is True, then D is True.
If A is True, then C is True.
If D is True, then A is True.
Is C True?",yes,yes,1,9.731296062469482,6.285436137661781,0.4443725931400005
2026-01-29T11:13:01.717997,LIMOUS,d72432b5-38ff-40aa-87f5-0673e72024ff,12,logical,LOG-BOOL-8-3-2,boolean,8,11,3,8,11,11,11,13,11,11,13,"A is True.
B is True.
C is True.
What is: ((C AND B) AND C)?",True,true,1,8.79016923904419,7.968613328845182,0.3064033462403221
2026-01-29T11:13:10.747274,LIMOUS,d72432b5-38ff-40aa-87f5-0673e72024ff,13,logical,LOG-CONSTRAINT-11-5-3,yesno,11,13,2,11,13,11,13,13,11,13,13,"D is faster than C.
B is faster than A.
E is faster than D.
Is E faster than C?",yes,yes,1,9.021177768707275,8.381891519555639,0.794470459243525
2026-01-29T11:13:34.764262,LIMOUS,d72432b5-38ff-40aa-87f5-0673e72024ff,14,logical,LOG-COMP-13-7,yesno,13,14,1,13,14,11,14,13,11,14,13,G is faster than D. D is faster than A. E is faster than D. Is A faster than G?,no,no,1,24.00881576538086,12.594030349458368,0.49899379414411765
2026-01-29T11:13:47.090720,LIMOUS,d72432b5-38ff-40aa-87f5-0673e72024ff,15,numerical,NUM-NEARBOUNDARY-11,integer,11,13,2,11,13,13,14,13,13,14,13,What is 207 - 10?,197,197,1,12.318737030029297,5.118803017555453,0.319531945167566
2026-01-29T11:14:11.320447,LIMOUS,d72432b5-38ff-40aa-87f5-0673e72024ff,16,logical,LOG-BOOL-14-3-2,boolean,14,16,2,14,16,13,16,13,13,16,13,"A is False.
B is True.
C is False.
What is: (NOT ((B AND (NOT B)) AND (NOT C)))?",True,true,1,24.221919298171997,8.42096607431452,0.35134675815712824
2026-01-29T11:14:21.871094,LIMOUS,d72432b5-38ff-40aa-87f5-0673e72024ff,17,numerical,NUM-DIV-13,integer,13,15,2,13,15,15,16,13,15,16,13,What is 3600 divided by 400?,9,9,1,10.54128885269165,5.326688403399758,0.228691744097514
2026-01-29T11:14:51.875082,LIMOUS,d72432b5-38ff-40aa-87f5-0673e72024ff,18,numerical,NUM-DIV-15,integer,15,17,2,15,17,17,16,13,17,16,13,What is 3120 divided by 240?,13,13,1,29.996116638183594,5.431315649808266,0.240898727992377
2026-01-29T11:15:02.590851,LIMOUS,d72432b5-38ff-40aa-87f5-0673e72024ff,19,numerical,NUM-DIV-17,integer,17,19,2,17,19,19,16,13,19,16,13,What is 38000 divided by 2000?,19,19,1,10.707970142364502,5.537673163300124,0.2535431041470926
2026-01-29T11:15:09.783652,LIMOUS,d72432b5-38ff-40aa-87f5-0673e72024ff,20,pattern,PAT-AP-13-5-10,integer,13,15,2,13,15,19,16,15,19,16,15,"-27, -18, -9, 0, 9, ?",18,18,1,7.184665679931641,6.1424200956356865,0.46326502995822816
2026-01-29T11:15:45.932368,LIMOUS,d72432b5-38ff-40aa-87f5-0673e72024ff,21,logical,LOG-COMP-16-8,yesno,16,17,1,16,17,19,17,15,19,17,15,B is taller than C. G is taller than H. G is taller than B. C is taller than D. Is D taller than G?,no,no,1,36.13744068145752,12.932636447128228,0.5244572109998924
2026-01-29T11:15:52.716573,LIMOUS,d72432b5-38ff-40aa-87f5-0673e72024ff,22,pattern,PAT-MP-15-6-2,integer,15,17,2,15,17,19,17,17,19,17,17,"16, 32, 64, 128, 256, 512, ?",1024,1024,1,6.776392936706543,10.047523310386888,0.4288773712931705
2026-01-29T11:16:04.816364,LIMOUS,d72432b5-38ff-40aa-87f5-0673e72024ff,23,numerical,NUM-DIV-19,integer,19,21,2,19,21,21,17,17,21,17,17,What is 480 divided by 160?,3,3,1,12.090856075286865,5.645789558067935,0.26661805848426134
2026-01-29T11:16:17.917480,LIMOUS,d72432b5-38ff-40aa-87f5-0673e72024ff,24,logical,LOG-COMP-17-8,yesno,17,19,2,17,19,21,19,17,21,19,17,H is taller than E. B is taller than F. G is taller than A. A is taller than H. Is G taller than H?,yes,yes,1,13.092254877090454,13.047369133745192,0.5329233548712826
2026-01-29T11:16:26.582315,LIMOUS,d72432b5-38ff-40aa-87f5-0673e72024ff,25,numerical,NUM-RATIOSCALING-21,integer,21,19,-2,21,19,19,19,17,19,19,17,"2 -> 12, 9 -> ?",54,19,0,8.656659126281738,4.3276967572004725,0.6245486707624258
2026-01-29T11:16:47.086970,LIMOUS,d72432b5-38ff-40aa-87f5-0673e72024ff,26,logical,LOG-IMP-19-6-5,yesno,19,20,1,19,20,19,20,17,19,20,17,"E is True.
A is True.
If C is True, then B is True.
If B is True, then F is True.
If D is True, then C is True.
If F is True, then D is True.
If E is True, then D is True.
Is C True?",yes,yes,1,20.496403455734253,7.038885347743609,0.5459432087971585
2026-01-29T12:52:54.039038,LIMOUS,bd1f4607-bc53-4ea9-b21b-9f48ba07fec9,0,logical,LOG-COMP-0-3,yesno,0,4,4,0,4,0,4,0,0,4,0,B is heavier than C. A is heavier than B. Is C heavier than A?,no,no,1,4.9007227420806885,11.2192982760777,0.390376635042878
2026-01-29T12:52:56.048310,LIMOUS,bd1f4607-bc53-4ea9-b21b-9f48ba07fec9,1,pattern,PAT-MP-0-4-2,integer,0,4,4,0,4,0,4,4,0,4,4,"2, 4, 8, 16, ?",32,32,1,2.002267599105835,8.768763099844554,0.31086210761188154
2026-01-29T12:52:58.975743,LIMOUS,bd1f4607-bc53-4ea9-b21b-9f48ba07fec9,2,logical,LOG-IMP-4-3-2,yesno,4,7,3,4,7,0,7,4,0,7,4,"A is True.
C is True.
If A is True, then C is True.
If C is True, then B is True.
Is B True?",yes,yes,1,2.917764663696289,6.108377537894393,0.4193684840972167
2026-01-29T12:53:02.832242,LIMOUS,bd1f4607-bc53-4ea9-b21b-9f48ba07fec9,3,numerical,NUM-NEARBOUNDARY-0,integer,0,3,3,0,3,3,7,4,3,7,4,What is 54 + 3?,57,57,1,3.846837043762207,4.5909792832836605,0.244221344772045
2026-01-29T12:53:07.391578,LIMOUS,bd1f4607-bc53-4ea9-b21b-9f48ba07fec9,4,logical,LOG-CONSTRAINT-7-4-3,yesno,7,10,3,7,10,3,10,4,3,10,4,"A is faster than B.
A is faster than D.
D is faster than B.
Is B faster than A?",no,no,1,4.547253370285034,8.07911772217823,0.7713900644554703
2026-01-29T12:53:11.278615,LIMOUS,bd1f4607-bc53-4ea9-b21b-9f48ba07fec9,5,pattern,PAT-AP-4-4-5,integer,4,8,4,4,8,3,10,8,3,10,8,"-18, -13, -8, -3, ?",2,2,1,3.8781216144561768,5.634224765405329,0.38864759621190054
2026-01-29T12:53:24.359497,LIMOUS,bd1f4607-bc53-4ea9-b21b-9f48ba07fec9,6,pattern,PAT-MIXED-8-2-5-5,integer,8,11,3,8,11,3,10,11,3,10,11,"2, 8, 16, 64, ?",128,128,1,13.071306467056274,14.627687132170504,0.27856105557278044
